"Modify the background to feature ancient Chinese architecture. Replace the current background with traditional Chinese buildings, such as pagodas and temples, showcasing intricate wooden structures, curved roofs, and ornate details. Incorporate elements like red lanterns and stone pathways to enhance the cultural atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new ancient Chinese architectural background.",image67.jpeg
"Modify the background so that it becomes a lively street scene. Replace the current background with a bustling urban neighborhood filled with people, shops, and vibrant street life. Include details such as colorful storefronts, pedestrians walking, and vehicles passing by to create an energetic atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new lively street background.",image31.jpeg
"Modify the background so that it becomes a sea and beach scene. Replace the current background with a view of the ocean and sandy beach, where the waves gently lap against the shore under a clear sky. Add details such as seashells and footprints on the sand to enhance the atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new sea and beach background.",image46.jpeg
"Modify the background so that it becomes a traditional Jiangnan water town in China. Replace the current background with a picturesque view of ancient Chinese architecture along serene canals, featuring white-walled houses with black-tiled roofs, stone bridges arching over calm waters, and lush greenery. Maintain the main subject and foreground elements unchanged, ensuring they blend naturally with the new Jiangnan water town background.",image27.jpeg
"Modify the background so that it becomes the Eiffel Tower. Replace the current background with a view of the iconic Eiffel Tower in Paris, showcasing its intricate iron lattice structure against a clear sky. Keep the main subject and foreground objects unchanged, while blending them naturally with the new Eiffel Tower background.",image35.jpeg
"Modify the background to feature European ancient architecture. Replace the current background with a view of historic European buildings, showcasing classic architectural details such as stone facades, arches, and ornate windows. Ensure the new background blends naturally with the main subject and foreground elements, preserving their original appearance while enhancing the overall scene with a timeless European ambiance.",image53.jpeg
"Modify the background so that it becomes a grassy meadow at the foot of the mountain. Replace the current background with a lush green field stretching out beneath the base of a majestic mountain, with wildflowers and soft grass swaying gently in the breeze. Keep the main subject and foreground objects unchanged, while blending them naturally with the new mountain meadow background.",image44.jpeg
"Modify the background to depict an open rooftop party on top of a skyscraper. Replace the current background with a vibrant cityscape view from the rooftop, featuring people socializing, lights, and decorations under the night sky. Keep the main subject and foreground objects unchanged, while blending them naturally with the new rooftop party scene.",image65.jpeg
"Modify the background to a small garden with a swing. Replace the current background with a cozy garden scene featuring lush greenery, colorful flowers, and a charming swing hanging from a sturdy tree branch. Ensure the swing looks inviting and gently sways, adding a peaceful and playful atmosphere. Keep the main subject and foreground objects unchanged, blending them naturally with the new garden and swing background.",image72.jpeg
"Modify the background so that it becomes a sunny beach. Replace the current background with a bright and clear beach scene under a sunny sky, featuring golden sand and gentle waves. Keep the main subject and foreground objects unchanged, while blending them naturally with the new sunny beach background.",image41.jpeg
"Modify the background so that it becomes an African tribe in the desert. Replace the current background with a vast desert landscape featuring sand dunes and sparse vegetation, with traditional African tribal huts and people dressed in cultural attire. Add elements such as camels or wildlife native to the desert to enhance the scene. Keep the main subject and foreground objects unchanged, while blending them naturally with the new desert tribal background.",image42.jpeg
"Modify the background so that it becomes a mountaintop with a sea of clouds. Replace the current background with a breathtaking view from a mountain peak surrounded by a vast expanse of clouds, creating a serene and ethereal atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new mountaintop and cloud sea background.",image57.jpeg
"Modify the background so that it becomes the Eiffel Tower. Replace the current background with a view of the iconic Eiffel Tower in Paris, showcasing its intricate iron lattice structure against a clear sky. Keep the main subject and foreground objects unchanged, while blending them naturally with the new Eiffel Tower background.",image28.jpeg
"Modify the background to become a lively sports stadium filled with many spectators. Replace the current background with a bustling sports arena scene, where the stands are crowded with enthusiastic fans cheering and vibrant banners waving. Ensure the atmosphere conveys excitement and energy, while keeping the main subject and foreground objects unchanged, blending them naturally with the new stadium background.",image48.jpeg
"Modify the background so that it becomes a mountaintop and cliff scene. Replace the current background with a view of rugged cliffs and a majestic mountaintop, featuring rocky textures and dramatic elevation. Ensure the lighting highlights the natural contours of the cliffs and mountain, creating a sense of depth and grandeur. Keep the main subject and foreground objects unchanged, while blending them naturally with the new mountainous cliff background.",image34.jpeg
"Modify the background to feature ancient Greek architecture. Replace the current background with iconic elements of classical Greek buildings, such as tall columns, intricate friezes, and marble structures, evoking the grandeur of ancient Greece. Ensure the main subject and foreground remain unchanged, seamlessly integrating them with the new architectural backdrop.",image25.jpeg
"Modify the background so that it becomes the Bird's Nest Stadium. Replace the current background with a detailed view of the iconic Bird's Nest Stadium, showcasing its unique architectural design with interwoven steel beams. Ensure the stadium is depicted in a vibrant and realistic manner, capturing its grandeur and atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new Bird's Nest Stadium background.",image32.jpeg
"Modify the background so that it becomes a grassy field. Replace the current background with a lush green meadow, filled with vibrant grass blades swaying gently in the breeze. Keep the main subject and foreground objects unchanged, while blending them naturally with the new grassy field background.",image55.jpeg
"Modify the background so that it becomes a sunset seascape. Replace the current background with a view of the ocean under a glowing sunset, where the horizon is painted in warm tones of orange, pink, and gold reflecting on the water. Add seagulls flying gracefully over the sea to enhance the atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new ocean sunset background.",image24.jpeg
"Modify the background so that it becomes the Forbidden City. Replace the current background with a detailed view of the iconic ancient Chinese palace complex, featuring traditional red walls, golden roofs, and intricate architectural details. Ensure the main subject and foreground objects remain unchanged, blending them naturally with the majestic and historic atmosphere of the Forbidden City.",image60.jpeg
"Modify the background so that it becomes a moonlit desert. Replace the current background with a view of a vast desert under the soft glow of moonlight, where the sand dunes are gently illuminated by the silvery light of the moon. Add subtle shadows and highlights to enhance the texture of the sand and create a serene nighttime atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new moonlit desert background.",image61.jpeg
"Modify the background so that it becomes a snowy mountain landscape at sunset. Replace the current background with a view of majestic snow-covered mountains bathed in the warm glow of the setting sun, with soft hues of orange, pink, and purple illuminating the peaks. Keep the main subject and foreground objects unchanged, while blending them naturally with the new snowy mountain sunset background.",image63.jpeg
"Modify the background so that it becomes a desolate Gobi desert. Replace the current background with a vast, barren landscape of rocky terrain and sparse vegetation under a clear sky. Emphasize the dry, rugged nature of the Gobi desert while keeping the main subject and foreground objects unchanged, blending them naturally with the new desert background.",image29.jpeg
"Modify the background so that it becomes a lively street scene. Replace the current background with a bustling urban neighborhood filled with vibrant shops, glowing signs, pedestrians, and warm street lighting. The atmosphere should feel energetic and dynamic, suggesting a busy and cheerful city district. Keep the main subject and foreground objects unchanged, while blending them naturally into the lively street background.",image69.jpeg
"Modify the background so that it becomes the Forbidden City. Replace the current background with a detailed view of the Forbidden City, showcasing its traditional Chinese architecture with red walls, golden roofs, and intricate decorations. Ensure the main subject and foreground objects remain unchanged, blending them naturally with the new historic palace background.",image54.jpeg
"Modify the background so that it becomes a sunset mountain top. Replace the current background with a view of a mountain peak under a glowing sunset, where the sky is painted in warm tones of orange, pink, and gold illuminating the mountain. Keep the main subject and foreground objects unchanged, while blending them naturally with the new sunset mountain top background.",image56.jpeg
"Modify the background so that it becomes a misty forest. Replace the current background with a view of a forest enveloped in soft, swirling mist, creating a mysterious and serene atmosphere. Keep the main subject and foreground objects unchanged, while blending them naturally with the new foggy forest background.",image26.jpeg
"Modify the background to become the snowy mountain peak at sunrise. Replace the current background with a view of a snow-covered mountain summit illuminated by the warm, golden light of the rising sun. Capture the serene and majestic atmosphere of the early morning with soft shadows and glowing highlights on the snow. Keep the main subject and foreground objects unchanged, blending them naturally with the new sunrise mountain background.",image64.jpeg
"Modify the background to become a stadium where a football match is taking place. Replace the current background with a lively sports stadium filled with cheering crowds and players actively engaged in a football game. Ensure the atmosphere captures the excitement and energy of the match. Keep the main subject and foreground objects unchanged, while blending them naturally with the new football stadium background.",image62.jpeg
